sentence_id	topic	label	sentence
a85a76ebc1c6a63b13c71188d678ef69	minimilön	pro	Problemet med detta argument är att mycket få fattiga människor tjänar minimilönen och att mycket få människor som tjänar minimilönen är fattiga.
6d700b1ef1898c4a459db6c220e3414e	minimilön	pro	Denna lagstiftning skulle säkerställa att staten New York inte tillhandahåller omfattande skattesubventioner som kan uppmuntra arbetsgivare att säga upp nuvarande minimilöner och ständigt avlägsna arbetstagare när de inte längre säkerställer en statlig skattelättnad.
dda5cd7cbb316dfaaad0894ac66acdc2	minimilön	non	I grundlagsändringen anges att minimilönen ska öka med inflationstakten, vilket innebär att en minskning av KPI-W-indexet innebär att Ohios minimilön kommer att förbli densamma som föregående år.
987135652653247c2866a093c62703b9	minimilön	con	Om minimilönen stiger med 1 procent och 10 procent av arbetstagarna vid en viss percentil får lönen, kommer således den observerade lönepercentilen att stiga med 0.
39201083397d908a62878a72c98f28af	minimilön	non	Republiken Kina (Taiwan) regering har inte en fastställd minimilön, men en grundlön i sin arbetsrätt lagen tjänar minimilön funktion.
29e82ad63e3231043949e92bb0bfc3da	minimilön	pro	Minimilönen skyddar också yngre arbetstagare och minoriteter från att i viss mån få lägre lön än andra.
6fffef1c378bc44ffe0e8015ac9e86c9	minimilön	pro	Många ekonomiska teoretiker hävdar att minimilöner orsakar arbetslöshet, men statistiska analyser av faktiska ekonomiska data visar konsekvent att arbetslösheten inte påverkas av minimilöner.
abf8547cf3d791c7f4717ea422704891	minimilön	non	Den genomsnittliga procentandelen bundna arbetstagare för unga vuxna och vuxna-LTHS är ungefär en tredjedel så stor, så minimilöneffekterna här kommer sannolikt att bli svårare att urskilja.
d8e9517106714ad06e008788def6e722	minimilön	non	Inkludera ett nytt mål att minska löneklyftan mellan könen – att minska löneklyftan mellan män och kvinnor i Nya Zeelands arbetskraft Tro på marknaden för att belöna sina medlemmar med högre löner är en hägring.
a4191a0c85404fff69893a8496a37edb	minimilön	con	När minimilönen stiger tvingas dessa arbetsgivare antingen överföra kostnaderna till konsumenterna i form av högre priser, eller sänka kostnaderna någon annanstans – vilket leder till mindre fullservice och mer självbetjäning av kunderna.
2ea263898136545eb7f8e08713896c9a	minimilön	non	Om den statliga minimilönen i ditt land är högre har du rätt att få den högre minimilönen.
0a81c3126f556536c2cce4eca45cd910	minimilön	non	Är fördelarna för mina lågutbildade arbetstagare större än de snedvridande kostnaderna för en höjning av minimilönen?
e8d5deb7598327e2dc83bf669168602a	minimilön	non	Det är 48 cent i timmen mer än de hade gjort, vilket representerar deras enda största löneökning på nio år, sade rapporten.
daec896462c86d1fdc26ce14e5e412d5	minimilön	pro	Det spektakulära misslyckandet med återfinansiering av hypotekslån och kreditkortsskulder för att upprätthålla konsumenternas utgifter under det senaste årtiondet är en påminnelse om att goda arbetstillfällen till bra löner är avgörande för att vi ska kunna få en grund för vår ekonomi och driva på konsumenternas efterfrågan.
6a428155bfcecae61d577060cbf80228	minimilön	con	Sammanfattningsvis: att höja minimilönen dödar jobb, skadar ekonomin och hjälper inte människor ur fattigdom.
a1daa79fcab97d5f4ddcefff85d0a778	minimilön	con	De fann att en höjning av minimilönen hade få statistiskt signifikanta effekter för fackligt anställda som tjänar betydligt högre än minimilönen.
97ef3151b228f577b3b10950685afe98	minimilön	non	En analys av Census Bureau data visar att ungefär två tredjedelar (66 procent) av låglönearbetarna är anställda av stora företag med över 100 anställda, inte småföretag.
edffc4c47a05eb6301bba72eff45db2a	minimilön	pro	I en rapport från University of California-Berkeley från 2010 konstaterades att län som gränsar till stater med olika minimilöner under en 16-årsperiod hade liten negativ inverkan på låglönearbetare efter löneökningar.
63056114cf36a2a6639cc0e49b4f5e16	minimilön	pro	Som Tom Lehman påpekade i sin artikel är huvudorsaken till att minimilönen verkar ha en relativt liten inverkan på arbetslösheten i allmänhet att inte alla arbetstagare påverkas av minimilönen.
c26b0c142e0407a84e08d268aa6759ca	minimilön	non	Minimilönen ligger nu klart under 40 procent av den genomsnittliga lönen för privat produktion och icke-tillsynsarbetare.
0fd673dd5e168260cc3291cf85eac342	minimilön	con	En minimilön kan orsaka kostnadspress inflation.
5138a795d86270897a0d52178646f246	minimilön	pro	Minimumlön Fallacies och konsekvenser Guvernör O.Malley, i att stödja en höjning av minimilönen, hävdar att Ju fler arbetstagare kan tjäna, desto fler kunder företag har, och  på att det är vad som driver ekonomin.
ed6825d1b9203236e342308e952e9d3d	minimilön	non	Författarna tittar på restauranganställning eftersom denna industri sysselsätter ett stort antal arbetstagare med minimilön - 33 procent av restaurangarbetarna tjänar inom 10 procent av minimilönen, och 30 procent av arbetstagarna med minimilön arbetar på restauranger.
6158b80d12aa7b27e4f274023560e763	minimilön	pro	Minimilönens kohorter säger att den intensifierar det vanliga i att leva för anställda, minskar fattigdomen och tvingar företagen att vara mer skickliga.
a46bbf8006f48565cd8b02c76491c66d	minimilön	non	Observera att i de fall där en stat fastställer en minimilön som är lägre än den federala minimilönen gäller den federala miniminivån för alla anställda som omfattas av lagen om rättvisa arbetsnormer.
e9dae8b52cc0fd5d2c72102a6ba1e77c	minimilön	non	Indexering förhindrar detta genom att se till att minimilönen bibehåller en konstant köpkraft.
8a9ecabdcef4e4a38bccd1cb8adba599	minimilön	con	På grundval av denna teori motsätter sig vissa ekonomer instinktivt minimilönen, eftersom de tror att en höjning av kostnaderna för arbete genom en höjning av minimilönen kommer att leda till att arbetsgivarna anställer färre låglönearbetare.
27e65853754b1c76fe71b3384f51c40b	minimilön	con	Minimilöneökningar Minska inte fattigdomen För alla negativa oavsiktliga effekter av minimilönen är det kanske inte förvånande att minimilönen inte minskar fattigdomen.
4c5c0185e909e7e2c20adc26aee81f26	minimilön	non	"Särskilda minimilöner, t.ex. ""Vermont servitris minimilön"" för de anställda som får dricks, kan gälla för vissa arbetstagare."
8c237d377a468329d318a025ee20a5ac	minimilön	non	I takt med att medianlönerna bland de utexaminerade i högstadiet ökar, ökar utträdet från arbetsmarknaden och löneökningarna bland arbetstagare med minimilöner.
eafd87dc7c566320d55a70d488424ac4	minimilön	con	Slutsats Långt ifrån att ge mindre gynnade arbetstagare en ben uppåt, höja minimilönen nedskärningar från botten av karriärstegen för många lågkvalificerade arbetstagare.
725928f8fb49f9b0da4c2c45cbfab40f	minimilön	non	Fackföreningarna i vissa lågavlönade industrier (särskilt krisdrabbade industrier) är ständigt pressade att förhandla ned lönerna, genom att förhandla med varandra, i ett ofta meningslöst försök att skydda arbetstillfällen.
f4ecf5930e51b56fbf70b7747773ecda	minimilön	con	Det bör inte förvåna någon att det inte gör dem mer rika om de hjälper till att införa de lägsta kvalificerade arbetarna i ett arbete.
90faf37f9d0889c37338993f5c65d319	minimilön	non	Utöver de krav på minimilöner, civilrättsliga påföljder och likviderade skador som beskrivs ovan, kan en anställd också stämma för att driva in sina kostnader, utbetalningar och advokatarvoden som uppkommit vid lagföringen av minimilöneanspråk.
a565814fd5f33622a19a8b641f50aca6	minimilön	non	När ekonomin börjar återhämta sig från denna recession finns det några politiska åtgärder som kommer att bidra till att se till att denna tillväxt också gynnar låginkomsttagare.
bba958dc065a61a4d16eff9fab2aa3ac	minimilön	pro	Att ge minimilöner arbetare lite extra pengar är Vita husets goda skäl för att stödja en vandring i minimilönen.
4b283b84124e1acce244570ca1a39c7a	minimilön	non	Produktivitet, genomsnittliga löner och löner på topp 1 % beräknades utifrån deras 2012 eller 2011 års värden med den genomsnittliga årliga tillväxttakten för varje serie från 2002–2006, den senaste ordinarie konjunkturcykeln.
9b4fe8084308214ab7f7db3fc224a153	minimilön	non	Med tanke på osäkerheten om de ekonomiska konsekvenserna av högre minimilöner, och ännu viktigare den demografiska sammansättningen av minimilöner, är det rätt balans.
fdbfd6006bece3de743438569b06b571	minimilön	pro	För tusentals arbetande familjer som lever på gränsen till fattigdom kommer ökningen av minimilönen att hjälpa arbetare att ha råd med grundläggande nödvändigheter som så många av oss tar för givet som mat, kläder, bostäder och utbildning.
3852118085b936585816d1c3e515acce	minimilön	pro	För en liten del av arbetskraften i grundläggande lågkvalificerade arbeten har minimilönen en direkt inverkan, särskilt inom tjänstesektorn.
69b8f3c49a2a70074ca77dc77514233f	minimilön	con	Det finns belägg för att en höjning av minimilönen faktiskt ökar fattigdomen och inkomstskillnaderna genom att man tar löner från de arbetslösa, som behöver mest inkomster och ger dem till höginkomstfamiljer som behöver hjälp minst.
5a0ba8fdc45d3bd2b734b0d6a1405167	minimilön	con	Att höja minimilönen kommer inte att minska fattigdomen Om författaren Stöder höjningen av minimilönen hävdar att detta kommer att minska fattigdomen.
9a86a3e48df4790661ce92dc5a12850c	minimilön	non	Ett mer exakt löneindex skulle resultera i att vissa områden ökade, eftersom deras löneindexvärde skulle öka som är mindre än vad som först multipliceras med; för det andra det lägsta av.
42157fcfb913dd7e6f9704365b005934	minimilön	non	Rimligt goda uppgifter om minimilöner och arbetstagare finns i ettårsbilder.
49166449c6100f2d3e2034881be2bc97	minimilön	con	På den tiden rådde det således allmän enighet bland ekonomer om att en höjning av minimilönen skulle leda till förlust av arbetstillfällen och kan vara till skada för dess avsedda förmånstagare.
0877a93d0722768b68170ca3c6c82fde	minimilön	con	Genom att minska OJT ökar lagen om minimilön antalet döda arbetstillfällen och överför i praktiken en del av de okvalificerade till en livstid med minskade möjligheter.
48abf197af01611438228c27a11da141	minimilön	pro	Minimilönens köpkraft nådde sin kulmen 1968 och har sedan dess minskat, trots ekonomisk tillväxt och ökad arbetsproduktivitet.
02d50bc40d63e025304e6a6be504f111	minimilön	non	Andra företag kanske inte bryr sig om de betalar mindre och får mindre av sina anställda, eller betalar mer och får mer.
f739ea618222236bbfc4df6b56a74074	minimilön	non	Direkt berörda arbetstagare: Arbetstagare som tjänar ett uppskattat timbelopp som är lägre än ett visst minimilönbelopp.
14d0dce52d3c87f4df6765dc417c4452	minimilön	con	"Ändå ""finns det inga bevis för att minimilönen höjer den utbildning som arbetstagarna får för att kvalificera sig för sitt nuvarande arbete, och det finns faktiskt vissa bevis för att minimilönerna också minskar denna typ av utbildning""."
d90bb9cf1c9b68ced71de0882c182888	minimilön	pro	Minimilönen anses ofta vara för låg för att ge en rimlig levnadsstandard för de anställda.
e16fed1064370f8d4e316a12cfa44118	minimilön	pro	En heltidsanställd arbetstagare i Massachusetts kommer att tjäna $ 16.000 2012, mer än $ 5000 mindre än han eller hon skulle tjäna om minimilönen hade samma värde som 1968
0734416368c654d8cf9c097c6995d9aa	minimilön	con	Han konstaterar att arbetsgivarna kan förväntas minska de marginella fördelarna, erbjuda mindre utbildning på arbetsplatsen och ha högre förväntningar på arbetstagarnas produktivitet efter en ökning av minimilönen.
36359d451dd6dfe42ed415f676192236	minimilön	pro	Minimilönen har inte bidragit lika mycket till ökande ojämlikhet nyligen eftersom det är för lågt för att spela någon roll, även för många låglönearbetare.
f4803799c34f071737aa10c923363c06	minimilön	non	Men utan en förändring i den nuvarande minimilönen för Massachusetts kommer de fem stater som ligger direkt bakom Massachusetts, men som har automatiska ökningar indexerade till inflation, sannolikt att överträffa Massachusetts under de kommande två åren.
00687cdcc12e3ba93e1cb37d5693ee23	minimilön	pro	Syftet med minimilönen är att göra det möjligt för låglönearbetare att tillgodose de grundläggande behoven av att överleva själv- och familjelivet...
42d75e1d756657197b949ef8ae50c10c	minimilön	non	Tips kan avsevärt öka inkomsterna, sade han, och den breda bredden på schemaläggningen kan tillgodose ett brett spektrum av anställdas intressen.
5df1c0c5536a5a07d1cc75ccdc474387	minimilön	pro	Ordförandens förslag att höja minimilönen skulle höja lönerna med mer än 5,7 miljoner arbetande kvinnor.
61f395dc7bb736780cc36d0b815fc10f	minimilön	con	Ett annat argument mot minimilöner är att flera andra ineffektiviteter skapas, till exempel: Stora företag kan absorbera högre lönekostnader bättre än små företag, vilket skapar ojämna konkurrensvillkor.
597b10aa1c5560f2965835a9b439faa0	minimilön	con	Det är anti-business, det kommer att bromsa den ekonomiska utvecklingen och det kommer att kosta jobb, han sade, tillägger att han tror att en minimilön räkning kommer att passera eftersom guvernören och demokratisk majoritet stöder det.
6d625fbbc0f16abf142dc786cb950608	minimilön	pro	Varje år som kongressen misslyckas med att höja lönegolvet och att levnadskostnaderna stiger, urholkas minimilönens köpkraft.
36c46080cbf916a9c2025480275cfa2d	minimilön	con	Under den första delen av denna period, under 1990-talet, upplevde alla sektorer, inklusive de med en hög koncentration av arbetstagare med minimilön, ungefär samma tillväxtnivåer, trots införandet av en högre minimilön.
7f882c8575f02afec804a5f134144431	minimilön	non	Det visar att minimilönen i Irland har ökat mer än prisnivån.
d6284503286488a9e18e9d5f2a3cdaa1	minimilön	con	När minimilönen stiger blir det dyrare att anställa okvalificerade arbetstagare.
3eba58f2780b107ac454563fa8b9eb09	minimilön	non	Detta ligger långt bortom vad vi faktiskt finner i uppgifterna, vilket är förenligt med det faktum att inte alla hushåll med minimilön är lånebegränsade och att hushållen inte kan skuldfinansiera icke varaktiga inköp.
b5017676ae39eddd05a532a1280a2008	minimilön	pro	Höjningen av minimilönen kommer inte att skada vår ekonomi.
b463aa779dcbf54005058b1722a9418d	minimilön	non	Om levnadskostnaderna är överkomliga och allmänheten inte bryr sig om dem.
b24323211ec597c14ccd9466da71ea13	minimilön	non	Varje arbetsgivare ... betalar till varje anställd mindre än de minimilöner som fastställts för arbetstagarens arbetsklass
678271e1898814f48b49e0f706e8809d	minimilön	pro	Det faktum att vissa stater har höga minimilöner och låg arbetslöshet och andra har det motsatta bevisar inte att minimilönen inte har någon effekt på sysselsättningen.
9bb84609232e287b1c31b9fd97e67489	minimilön	non	Minimilöneökningar årligen genom en röstberättigad godkänd justering av levnadskostnaderna baserat på det federala konsumentprisindexet för stadslöneintjänare och präster (CPI-W).
c2b65f441d3ae76f6becfbba09978071	minimilön	con	Det hävdas ofta att minimilönehöjningar kan leda till ökad inflation.
fba070d0870fbaa746da68164195a0ba	minimilön	pro	Minimilönejobb är ofta tjänster på ingångsnivå som lär outbildade och oerfarna arbetstagare de färdigheter som gör dem mer produktiva anställda och gör det möjligt för dem att tjäna löneökningar.
27e556ae9fec34ea0828a01af34e1eb4	minimilön	non	Detta hotar minimilöntagarnas välbefinnande, det försvagar konsumenternas efterfrågan som driver U.
7f4550d6cbc791c6ce4295766f0b3b52	minimilön	pro	Den kan också få miljontals människor ur fattigdom, hjälpa familjer och kommer att öka vår ekonomiska återhämtning från börskraschen.
f72e198cc537f579e2fe900fd37fa0c3	minimilön	con	De åberopar också bevis från en studie som genomförts av Neumark och Wascher som förlitat sig på en utökad version av EPI:s löneuppgifter och som också finner negativa effekter på sysselsättningen till följd av höjningen av minimilönen.
b3bf46c871aac897a862df6ec53179ad	minimilön	non	I själva verket är 89 procent av dem som skulle dra nytta av en federal höjning av minimilönen till 12 dollar per timme 20 år eller äldre, och 56 procent är kvinnor.
c93fe68af7fa27ac806209d1aac2bd0f	minimilön	non	25 i tre steg, men eftersom den federala minimilönen är lägre än den statliga minimilönen, har statslönen företräde.
3fd22ba7406b23666144d5bee0b4a63c	minimilön	pro	I detta avseende fungerar minimilönen som en skatt på arbetstagare med över minimilön i kombination med en överföring till låglönearbetare.
5a82f5308cba2eea04220d56f34cc361	minimilön	con	Den lyfter på ett konstgjort sätt den första arbetsstegen och förvägrar lågutbildade arbetstagare möjligheten att skaffa sig färdigheter och flytta sig upp på arbetsstegen.
52fce97c9ce9bd7397f0d8545cbd210f	minimilön	non	Den nationella kommissionen för minimilöner ska genomföra undersökningar och undersökningar för att fastställa villkoren för arbetsmarknaden och lönenivåerna innan minimilönerna fastställs.
52a85cc3242e01414dd3262f23cd69e2	minimilön	non	Det är särskilt svårt eftersom Juneau är en av de dyrare städerna i Alaska, så de utmaningar de står inför är stora, säger han.
c7efa2e7aa041729d4479b5113848b83	minimilön	con	Anställda har ännu inte insett minimilönens nackdel eftersom ekonomin fortfarande är relativt stark, där den genomsnittliga lönen tenderar att vara högre än den lagstadgade minimilönen.
a6e1e7e52981013d4d2fa6c17c65547a	minimilön	non	Kvinnor, utlandsfödda arbetstagare och avhopp från skolan är mer benägna att stanna kvar i arbete med minimilöner under längre perioder.
d24b76b36ffcda4b70858f5f3f67b332	minimilön	pro	Företag som stöder höjningen av den federala minimilönen, såsom Costco och Stride Rite, säger att det minskar de anställdas omsättning och förbättrar arbetstagarnas produktivitet.
863e2f314b0794d9f0a44390d10dd048	minimilön	con	När de federala minimilönerna ökar blir dessa arbetstagare i själva verket en större andel av minimilönerna när de tränger ut de arbetstagare med färre färdigheter.
6f13c66b65e20773c3fda7286dc27073	minimilön	pro	Det finns en växande uppfattning bland ekonomer om att minimilönen ger betydande fördelar för låglönearbetare utan negativa effekter.
6377df9512af2906457da8e3f193efb4	minimilön	non	Detta innebär, med mindre undantag som ligger inom din kontroll, att våra Oregon löneanspråk advokater bara får betalt sina advokatarvoden om de återfår din minimilön, likviderade skador, eller minimilön civilt straff för dig.
a6170555d02fb48c41b550599ab5e0ac	minimilön	non	Den är utformad för att lyfta lönerna för så många som flera hundra tusen arbetare anställda på federala kontrakt som vaktmästare, byggnadsarbetare, och andra låglönepositioner.
31b970254eb69697bdbc36fd235e17ac	minimilön	con	Dess verkliga syfte är att minska konkurrensen för fackföreningarna och göra det lättare för dem att behålla sina privilegierade medlemmars högre löner.
b61d37427f67bb2425bb1b66e911f72c	minimilön	pro	Denna analys visar att låglönearbetarnas löner har sjunkit betydligt efter andra arbetstagares löner och att sänkningen av minimilönens verkliga värde är en orsak till att löneskillnaderna ökar.
4d10cdfb77605caf91a68b722311873f	minimilön	con	För det tredje hävdar de att minimilönen inte är välriktad, eftersom de flesta av de förmåner som ges till tonåringar och familjer som redan har relativt höga inkomstnivåer.
6f5678b9e685eb06de771cc5ca17e313	minimilön	con	Till dess att en arbetstagare kan få en arbetserfarenhet kan en mindre kvalificerad, mindre utbildad och mindre erfaren arbetstagare bara konkurrera till priset.
c694ee739671819d443ed3e36bbaafc4	minimilön	con	I den modell som används för att uppskatta effekterna på sysselsättningstillväxten beaktas hur ett företag som anställer arbetstagare med minimilön kommer att ändra sina anställningsbeslut på grundval av förändringar i minimilönen och de produktionsprisförändringar som företaget står inför.
53b43e833b0a0bbf3f24c8abd54323f2	minimilön	non	Som väntat minskar ålder och erfarenhet andelen av dem som tjänar minimilönen oavsett utbildningsnivå.
b04ace4b5ddd8eb074df8f6d8643f03d	minimilön	pro	Flera undersökningar har dock visat att de två senaste höjningarna av minimilönen hade en obetydlig inverkan på sysselsättningen.
935dbe929525a4c6dbbab79aed47c32d	minimilön	con	"I sin skrivelse till appellationsdomstolen hävdade ACORN: ""Ju mer ACORN måste betala varje enskild utåtriktad arbetstagare – antingen på grund av minimilön eller övertidskrav – desto färre utåtriktade arbetstagare kommer den att kunna anställa."""
5e4b21db25ee698b3a60f4edebb83568	minimilön	con	Denna effekt ökar fackföreningsmedlemmarnas förvärvsinkomst men minskar låginkomsttagarnas utsikter till arbete och inkomster.
9cef451b00871374aa63b98f8e1adc1b	minimilön	non	"Särskilda minimilöner, t.ex. ""Illinois servitriss minimilön"" för de anställda som får dricks, kan tillämpas på vissa arbetstagare."
d76e5bde2fa957e3f07b860026fa7026	minimilön	pro	Minimilönen höjer lönerna för låginkomsttagare i allmänhet, inte bara under den officiella fattigdomsgränsen.
a28d3e11812224fc8c1efefd0fc473bd	minimilön	non	Den skryter med en innovationskultur, dess största arbetsgivare är ett stort forskningsuniversitet, den är full av smarta människor och dess miljö är idealisk.
2c497cb20eff964cb08ef52a967ab1a5	minimilön	non	Eftersom röstsedelinitiativet visade sig vara populärt bland väljarna, passerade minimilönemotståndarna i lagstiftaren snabbt en höjning av minimilönen något högre än den i röstsedelsinitiativet, men utan den årliga ökningen av inflationen.
cb4e28895f6fa4a14ff256dce551ea30	minimilön	con	Med de högre kostnaderna för löneverksamheten kommer att anställa färre människor som lämnar fler människor som söker arbete.
7969eae1d36d8cab2caf10fc819c7a19	minimilön	non	Till vem/var kan individer klaga, om de tror att de tjänar mindre än minimilöner?
e0aee86d2aeb23719fa8e17afdc8e8c4	minimilön	pro	De fann inga bevis för att minimilönen minskade den totala restaurangsysselsättningen, men de fann att den dramatiskt förändrade den blandning av arbetare som restaurangerna anställde.
d631f6c4d90c4bdebaa58aebda5b0522	minimilön	con	Detta tjänar sedan som en motivation för arbetstagaren att söka utbildning och utbildning som kommer att förbättra hans kompetens och göra honom mer värdefull för ekonomin.
613f03c6e82f44be34ad86e977901e4b	minimilön	non	Direkta och indirekta effekter av en minimilöneökning Minimilöneökningar har direkta och indirekta effekter.
934bdd7fb681da0d189760dec71e4e57	minimilön	non	När minimilönerna fastställs enligt det förfarande som föreskrivs i lag är arbetsgivaren skyldig att betala dessa löner oberoende av betalningsförmåga.
17ef04cc2d60eb651c9393f2fd3218fa	minimilön	con	En höjning av minimilönen kommer inte att gynna alla låginkomsttagare.
fd4e0058bf31e6d59607bacd1f9b064c	minimilön	non	Som ekonomer som är oroade över de problem som låglönearbetarna står inför anser vi att lagen om rättvis minimilön från 2005 och föreslår en stegvis ökning av den federala minimilönen till 7,25 dollar ligger långt inom det spektrum av alternativ där fördelarna för arbetsmarknaden, arbetstagarna och den totala ekonomin skulle vara positiva.
17711443172705003770a4eb6828d872	minimilön	non	Minimilönen i Connecticut ökar automatiskt till 1/2 av 1 procent över den nivå som fastställs i lagen om rättvisa arbetsnormer om den federala minimilönen är lika med eller blir högre än det statliga minimilönebeloppet.
a98efabc6c6426c376594de6b298ca4d	minimilön	pro	En färsk undersökning visade till exempel att när stater som New York, Rhode Island, Kalifornien och Vermont höjde sin minimilön, fick deras arbetstagare nytta av dem i förhållande till arbetare i grannstater som inte höjde sin minimilön.
69f9e6a33406d8f859c682ba71342f3b	minimilön	pro	I sitt anförande konstaterade ordföranden att en förälder som arbetar heltid år om året inte tjänar tillräckligt mycket pengar för att stå över den federala fattigdomsgränsen.
df2b3f53da95391e09f757948c15b552	minimilön	pro	Det finns inga bevis för att en höjning av minimilönen i Kalifornien i juli 1988 ledde till någon förlust av tonårsanställningar, men det finns bevis för högre löner.
6e3f897bd502ebbe38d2a8e636ee6ac3	minimilön	non	Den statliga minimilönen ökar med verkan från den 1 januari 2014 Arbetsgivare med verksamhet i flera stater måste hålla sig à jour med utvecklingen av den statliga och lokala löne- och timlagstiftningen, såsom höjda statliga minimilöner.
8b3a81d60fd2a7abc93e95e2eb9d32af	minimilön	non	Återstoden av minimilönerna är över 65 år, varav många arbetar deltid för att komplettera socialförsäkringen och pensionsinkomsterna.
082da9b73a34f472d480c1a941f6922f	minimilön	con	Den skadliga effekten av en planerad löneökning är att den ökar den kompetensnivå som krävs för att ta dessa första jobb.
9b84d1a4dfe6b5e800958131e19d9c96	minimilön	pro	• Minimilöntagarnas löner är avgörande för deras familjers välbefinnande.
532f8a6ff15ae7c51cd86a748ebfe773	minimilön	pro	"""Vi har låglönejobb i låglönesektorer som börjar definiera kärnan i ekonomin och, av den anledningen, höja minimilönen blir en brådskande prioritet,"" sade han."
a81359560d7b86f9cd22452dedc9c4db	minimilön	non	Zambia har en lag om minimilön och anställningsvillkor som definierar minimilönen per sektor.
706b99eaa74e729f99c4b887b4b09044	minimilön	con	Arbetsgivarna kommer i sin tur att reagera genom att minska sin arbetskraft, anställa färre arbetstagare och minska arbetstiden för befintliga arbetstagare.
f1b4ba0767551cfc16d832a62ee3090b	minimilön	non	Minimilöner för tidsarbete; ii)ii)Minimilön för styckearbete; iii)iii)
326d583af3acb4aea18dca0bac4a5c21	minimilön	pro	Under nästan nio år har alltså minimilönens värde urholkats på grund av inflationens effekter, och lönestandarden har sjunkit allt mer efter andra arbetares löner.
6e080058d2f18114da1dfebd9688e02c	minimilön	non	Om er stats minimilön är högre än den federala minimilönen, omfattas ni av den lagen, som kommer att verkställas av er stats arbetsmarknadsdepartement.
99de821be9bba4cbf2d23a423e77bd76	minimilön	pro	Det blir i själva verket allt svårare för låginkomsttagare att flytta från låglönejobb.
397dd554b2df5a25f21b4a1b375946da	minimilön	pro	Minimilönen motsvarar nu bara 31 procent av den genomsnittliga lönen för den privata sektorn, icke övervakande arbetstagare.
fda333a724f18c765739e8a89c771bfa	marijuanalegalisering	pro	Reglering och beskattning skulle kunna bidra till att lindra vissa av dessa länders ekonomiska problem.
c759c0ca2560f37801f09df38b3addd6	marijuanalegalisering	pro	De har försökt hävda att marijuana inte är farligare än alkohol och att det skulle vara bättre att hålla den borta från barn om den reglerades.
49817ab095c98bd51280c14ddf5c7c81	marijuanalegalisering	pro	Olika vetenskapliga studier har visat att alkohol och cigarettkonsumtion är farligare än att röka marijuana.
5fc80ca46ab001fc78d171d34884fb31	marijuanalegalisering	pro	Legalisering av marijuana kommer att ge en betydande ekonomisk fördel till den amerikanska ekonomin som kommer att långt överträffa de sociala bekymmer som skulle kunna förverkligas om marijuana gjordes tillgänglig för en...
846a3e0051c3c673da108d4b292f8f18	marijuanalegalisering	con	Två tredjedelar av tonåringar som har använt marijuana och mer än tre fjärdedelar av tonåringar tunga marijuanaanvändare sade att marijuana legalisering skulle göra dem mer benägna att använda det.
3a905a7a8230f644f1c8c0dbe1c63e4f	marijuanalegalisering	non	Bevisbördan bör vila på dem som skulle förbjuda marijuana, inte på dem som vill ha det lagligt.
c71678c98e7af7b21b4fdc44a430a93e	marijuanalegalisering	pro	mindre under de senaste tre decennierna har andelen minskat kraftigt och säger att marijuana för de flesta leder till användning av hårda droger.
cdbf525e4e81020465559b1784cb590f	marijuanalegalisering	con	Det är redan tillräckligt att de flesta människor inte vet hur marijuana kan skada och dysfunktion dem...
485c83853e75528eabf52009548aa403	marijuanalegalisering	non	"I hopp om att hålla pottanvändare borta från knarklangare började landet i slutet av 1970-talet tillåta ""kaffebutiker"" att sälja marijuana, vilket fortfarande är tekniskt olagligt."
4da05b3bd02363668f4f2d8bf77a5680	marijuanalegalisering	pro	Ännu ett dåligt försvar för legalisering är att marijuana är säkrare än alkohol eller cigaretter.
7422890ae5133739096d0fe9928fe8d6	marijuanalegalisering	pro	Det är värt att notera att medan USA spenderar cirka $ 10 miljarder dollar per år för att hålla Marijuana utanför gatan, genererar delstaten Kalifornien intäkter på 14 miljarder årligen med produktion av legaliserade medicinska Marijuana.
1d966be110236eec100e200df757b779	marijuanalegalisering	pro	Det ger lindring från smärta, illamående och till och med anfall till personer som har haft liten lindring med receptbelagda läkemedel.
3e2e79223a24e27c5eb6518bf68c287b	marijuanalegalisering	con	Många amerikaner har uppfattningen att bruket av narkotika är moraliskt felaktigt och att legalisering av användningen av berusande ämnen skulle strida mot deras religions normer.
2ec350a91cd08bbd9741f4b6e6650549	marijuanalegalisering	pro	"Dessutom skulle legalisering av marijuana lätt kunna förhindra att narkotikamissbrukare och försäljare kallas ""brottslingar""."
32c0a5082324b408d48785927da7dd3a	marijuanalegalisering	non	Vi vill erbjuda ett brett utbud av priser och kvalitet som är överkomliga, och Evich sade.
b1fe5e2ed6775a8f15e9f2a6bc0b5ce9	marijuanalegalisering	pro	Medicinska undersökningar är snabba att påpeka sin forskning om fördelarna med detta ämne, särskilt med förskrivning av Marinol för cancerpatienter ...
b8a5dc29cdd3165ecca4ca960b68e5ff	marijuanalegalisering	pro	Det hjälper människor med cancer och gör människor :) det skulle också minska brottsligheten och gäng.
3420b88ea27fcd1cd4c92a958a266088	marijuanalegalisering	pro	Vi är övertygade om att marijuanaanvändning av tonåringar inte ökar när en stat legaliserar medicinsk marijuana, säger Montana State och Anderson, som studerar hälsoekonomi, riskfyllt beteende och brott.
b29cf192e023959a91538c38200fd351	marijuanalegalisering	pro	Enligt ACS har marijuana potential att behandla dem som lider av smärta, illamående, kräkningar, dålig aptit och aids.
84bf868ffcf4fb82fe9d5a0d45add207	marijuanalegalisering	con	Medicinsk eller rekreation legalisering kommer att öka chanserna för drogen faller i händerna på barn.
